subcategory,rank_in_subcategory,percentile_in_subcategory,Source title,tier,Publisher,SJR,impact_index,cluster_raw
Economics,454,17.934782608695656,Wine Economics and Policy,D: Acceptable,Firenze University Press,0.365,0.01403114915111549,1
Economics,454,17.934782608695656,Journal of World Trade,D: Acceptable,Kluwer Law International,0.365,0.01403114915111549,1
Economics,455,17.753623188405797,Journal of Chinese Economic and Foreign Trade Studies,D: Acceptable,Emerald Publishing,0.363,0.008418689490669293,1
Economics,455,17.753623188405797,Journal of Southeast Asian Economies,D: Acceptable,ISEAS - Yusof Ishak Institute,0.363,0.008418689490669293,1
Economics,456,17.57246376811594,"World Journal of Entrepreneurship, Management and Sustainable Development",D: Acceptable,World Association for Sustainable Development,0.362,0.005612459660446196,1
Economics,456,17.57246376811594,Swiss Journal of Economics and Statistics,C: Preferred,Springer Nature,0.362,0.005612459660446196,1
Economics,457,17.391304347826086,European Competition Journal,D: Acceptable,Taylor & Francis,0.36,0,1
GeneralSocialScience,1,100,Nature Climate Change,A: Elite,Springer Nature,8.046,100,2
GeneralSocialScience,2,99.84848484848486,Review of Economics and Statistics,A: Elite,MIT Press,7.425,92.05679201841905,2
GeneralSocialScience,3,99.69696969696969,Journal of International Business Studies,A: Elite,Springer Nature,5.078,62.03632642619596,2
GeneralSocialScience,4,99.54545454545455,Journal of Business and Economic Statistics,A: Elite,Taylor & Francis,4.171,50.43489383474034,2
GeneralSocialScience,5,99.39393939393939,Human Relations,A: Elite,SAGE,4.148,50.140700946533634,2
GeneralSocialScience,6,99.24242424242425,Sociological Methods and Research,A: Elite,SAGE,4.064,49.066257354822206,2
GeneralSocialScience,7,99.0909090909091,International Journal of Transgender Health,B: Excellent,Taylor & Francis,3.422,40.85443847531338,1
GeneralSocialScience,8,98.93939393939394,Business and Society,B: Excellent,SAGE,3.113,36.90202097723203,1
GeneralSocialScience,9,98.7878787878788,Econometric Theory,B: Excellent,Cambridge University Press,2.674,31.286774111025835,1
GeneralSocialScience,10,98.63636363636363,"Gender, Work and Organization",B: Excellent,John Wiley & Sons,2.539,29.559989767203888,1
GeneralSocialScience,11,98.48484848484848,Energy Research and Social Science,B: Excellent,Elsevier,2.53,29.444870810949087,1
GeneralSocialScience,12,98.33333333333333,Research Methods in Applied Linguistics,B: Excellent,Elsevier,2.452,28.44717319007419,1
GeneralSocialScience,13,98.18181818181819,Adolescent Research Review,B: Excellent,Springer Nature,2.424,28.089025326170376,1
GeneralSocialScience,14,98.03030303030303,Social Issues and Policy Review,B: Excellent,John Wiley & Sons,2.407,27.8715784088002,1
GeneralSocialScience,15,97.87878787878788,Journal of Mixed Methods Research,B: Excellent,SAGE,2.328,26.861089792785876,1
GeneralSocialScience,16,97.72727272727273,Journal of Applied Econometrics,B: Excellent,John Wiley & Sons,2.305,26.566896904579178,1
GeneralSocialScience,17,97.57575757575758,Gender and Society,B: Excellent,SAGE,2.272,26.14479406497825,1
GeneralSocialScience,18,97.42424242424242,Current Opinion in Environmental Sustainability,B: Excellent,Elsevier,2.15,24.58429265796879,1
GeneralSocialScience,19,97.27272727272728,Qualitative Research,B: Excellent,SAGE,2.113,24.111025837810182,1
GeneralSocialScience,20,97.12121212121212,Environmental Innovation and Societal Transitions,B: Excellent,Elsevier,2.108,24.047070862113078,1
GeneralSocialScience,21,96.96969696969697,Journal of Youth and Adolescence,B: Excellent,Springer Nature,2.043,23.215656178050654,1
GeneralSocialScience,22,96.81818181818181,Journal of Research on Adolescence,B: Excellent,John Wiley & Sons,2.03,23.049373241238165,1
GeneralSocialScience,23,96.66666666666667,Journal of Industrial Ecology,B: Excellent,John Wiley & Sons,2.011,22.806344333589156,1
GeneralSocialScience,24,96.51515151515152,Politics and Society,B: Excellent,SAGE,1.973,22.320286518291123,1
GeneralSocialScience,25,96.36363636363636,Journal of Metaverse,B: Excellent,Izmir Academy Association,1.955,22.090048605781533,1
GeneralSocialScience,26,96.21212121212122,Regional Studies,B: Excellent,Taylor & Francis,1.904,21.437707853671014,1
GeneralSocialScience,27,96.06060606060606,Harvard Kennedy School Misinformation Review,B: Excellent,Harvard Kennedy School,1.858,20.84932207725761,1
GeneralSocialScience,28,95.9090909090909,International Journal of Social Research Methodology: Theory and Practice,B: Excellent,Taylor & Francis,1.81,20.235354310565366,1
GeneralSocialScience,29,95.75757575757575,Biology of Sex Differences,B: Excellent,Springer Nature,1.799,20.09465336403172,1
GeneralSocialScience,30,95.60606060606061,Journal of Social Issues,B: Excellent,John Wiley & Sons,1.746,19.416730621642365,1
GeneralSocialScience,31,95.45454545454545,Public Opinion Quarterly,B: Excellent,Oxford University Press,1.721,19.096955743156823,1
GeneralSocialScience,32,95.3030303030303,RSF,B: Excellent,Russell Sage Foundation,1.679,18.5597339473011,1
GeneralSocialScience,33,95.15151515151516,AERA Open,B: Excellent,SAGE,1.659,18.303914044512666,1
GeneralSocialScience,34,95,Life Medicine,B: Excellent,Oxford University Press,1.651,18.201586083397288,1
GeneralSocialScience,35,94.84848484848484,Journal of Happiness Studies,B: Excellent,Springer Nature,1.648,18.16321309797902,1
GeneralSocialScience,36,94.6969696969697,Virtual Economics,B: Excellent,The London Academy of Science and Business,1.618,17.77948324379637,1
GeneralSocialScience,37,94.54545454545455,Journal of Marriage and Family,B: Excellent,John Wiley & Sons,1.609,17.664364287541574,1
GeneralSocialScience,38,94.39393939393939,Psychology of Sexual Orientation and Gender Diversity,B: Excellent,American Psychological Association,1.591,17.434126375031976,1
GeneralSocialScience,38,94.39393939393939,Postdigital Science and Education,B: Excellent,Springer Nature,1.591,17.434126375031976,1
GeneralSocialScience,39,94.24242424242424,Campbell Systematic Reviews,B: Excellent,John Wiley & Sons,1.585,17.357380404195446,1
GeneralSocialScience,40,94.0909090909091,Journal of Family Theory and Review,B: Excellent,John Wiley & Sons,1.58,17.293425428498338,1
GeneralSocialScience,41,93.93939393939394,Journal of European Social Policy,B: Excellent,SAGE,1.545,16.845740598618573,1
GeneralSocialScience,42,93.78787878787878,Earth System Governance,B: Excellent,Elsevier,1.539,16.768994627782043,1
GeneralSocialScience,43,93.63636363636364,"Theory, Culture and Society",B: Excellent,SAGE,1.531,16.666666666666664,1
GeneralSocialScience,44,93.48484848484848,Ijtihad: Jurnal Wacana Hukum Islam dan Kemanusiaan,B: Excellent,Faculty of Sharia State Islamic University of Salatiga,1.517,16.48759273471476,1
GeneralSocialScience,45,93.33333333333333,Language Testing,B: Excellent,SAGE,1.511,16.41084676387823,1
GeneralSocialScience,46,93.18181818181819,Philosophy and Public Affairs,B: Excellent,John Wiley & Sons,1.508,16.372473778459966,1
GeneralSocialScience,47,93.03030303030303,Police Quarterly,B: Excellent,SAGE,1.503,16.308518802762855,1
GeneralSocialScience,48,92.87878787878789,Career Development International,B: Excellent,Emerald Publishing,1.483,16.05269889997442,1
GeneralSocialScience,49,92.72727272727272,Sociology of Race and Ethnicity,C: Preferred,SAGE,1.454,15.681760040931184,4
GeneralSocialScience,50,92.57575757575758,Communication and Sport,C: Preferred,SAGE,1.418,15.221284215911998,4
GeneralSocialScience,51,92.42424242424242,Design Studies,C: Preferred,Elsevier,1.41,15.118956254796622,4
GeneralSocialScience,52,92.27272727272727,International Journal for Educational Integrity,C: Preferred,Springer Nature,1.405,15.055001279099514,4
GeneralSocialScience,52,92.27272727272727,Politics and Gender,C: Preferred,Cambridge University Press,1.405,15.055001279099514,4
GeneralSocialScience,53,92.12121212121212,Review of Economics of the Household,C: Preferred,Springer Nature,1.395,14.927091327705297,4
GeneralSocialScience,54,91.96969696969697,Geography Compass,C: Preferred,John Wiley & Sons,1.391,14.875927347147611,4
GeneralSocialScience,55,91.81818181818183,International Journal of Behavioral Development,C: Preferred,SAGE,1.384,14.786390381171655,4
GeneralSocialScience,56,91.66666666666666,Human-Machine Communication,C: Preferred,Communication and Social Robotics Labs,1.381,14.74801739575339,4
GeneralSocialScience,57,91.51515151515152,Social Science Computer Review,C: Preferred,SAGE,1.374,14.65848042977744,4
GeneralSocialScience,58,91.36363636363636,Economy and Society,C: Preferred,Taylor & Francis,1.343,14.261959580455361,4
GeneralSocialScience,59,91.21212121212122,Family Process,C: Preferred,John Wiley & Sons,1.329,14.082885648503455,4
GeneralSocialScience,60,91.06060606060606,Mathematical Finance,C: Preferred,John Wiley & Sons,1.327,14.05730365822461,4
GeneralSocialScience,61,90.9090909090909,Feminist Economics,C: Preferred,Taylor & Francis,1.318,13.942184701969815,4
GeneralSocialScience,62,90.75757575757576,Sociology Compass,C: Preferred,John Wiley & Sons,1.31,13.83985674085444,4
GeneralSocialScience,63,90.6060606060606,Social Studies of Science,C: Preferred,SAGE,1.293,13.622409823484267,4
GeneralSocialScience,64,90.45454545454545,Science Technology and Human Values,C: Preferred,SAGE,1.29,13.584036838066002,4
GeneralSocialScience,65,90.30303030303031,Sleep Health,C: Preferred,Elsevier,1.285,13.520081862368894,4
GeneralSocialScience,65,90.30303030303031,Global Networks,C: Preferred,John Wiley & Sons,1.285,13.520081862368894,4
GeneralSocialScience,66,90.15151515151516,Sex Roles,C: Preferred,Springer Nature,1.264,13.251470964441033,4
GeneralSocialScience,66,90.15151515151516,Journal of Early Adolescence,C: Preferred,SAGE,1.264,13.251470964441033,4
GeneralSocialScience,67,90,IEEE Transactions on Computational Social Systems,C: Preferred,IEEE,1.257,13.16193399846508,4
GeneralSocialScience,68,89.84848484848484,Journal of Educational and Behavioral Statistics,C: Preferred,SAGE,1.253,13.110770017907392,4
GeneralSocialScience,68,89.84848484848484,Annals of the American Academy of Political and Social Science,C: Preferred,SAGE,1.253,13.110770017907392,4
GeneralSocialScience,69,89.6969696969697,Psychology and Sexuality,C: Preferred,Taylor & Francis,1.252,13.097979022767973,4
GeneralSocialScience,70,89.54545454545455,Journal of Family Violence,C: Preferred,Springer Nature,1.243,12.982860066513178,4
GeneralSocialScience,71,89.39393939393939,Policy Sciences,C: Preferred,Springer Nature,1.217,12.650294192888209,4
GeneralSocialScience,72,89.24242424242425,Cleaner and Responsible Consumption,C: Preferred,Elsevier,1.198,12.407265285239191,4
GeneralSocialScience,73,89.0909090909091,Sociological Science,C: Preferred,Society for Sociological Science,1.197,12.394474290099772,4
GeneralSocialScience,74,88.93939393939394,Sports Coaching Review,C: Preferred,Taylor & Francis,1.191,12.31772831926324,4
GeneralSocialScience,75,88.7878787878788,SSM - Mental Health,C: Preferred,Elsevier,1.19,12.304937324123816,4
GeneralSocialScience,76,88.63636363636364,Chinese Sociological Review,C: Preferred,Taylor & Francis,1.189,12.292146328984396,4
GeneralSocialScience,77,88.48484848484848,Socius,C: Preferred,SAGE,1.185,12.240982348426709,4
GeneralSocialScience,78,88.33333333333333,Punishment and Society,C: Preferred,SAGE,1.176,12.125863392171912,4
GeneralSocialScience,79,88.18181818181819,Women in Sport and Physical Activity Journal,C: Preferred,Human Kinetics Publishers Inc.,1.175,12.11307239703249,4
GeneralSocialScience,80,88.03030303030303,Social Networks,C: Preferred,Elsevier,1.168,12.023535431056537,4
GeneralSocialScience,81,87.87878787878788,Feminist Media Studies,C: Preferred,Taylor & Francis,1.153,11.83167050396521,4
GeneralSocialScience,82,87.72727272727273,Scientometrics,C: Preferred,Springer Nature,1.152,11.818879508825786,4
GeneralSocialScience,83,87.57575757575758,Feminist Criminology,C: Preferred,SAGE,1.148,11.7677155282681,4
GeneralSocialScience,84,87.42424242424242,Journal of LGBT Youth,C: Preferred,Taylor & Francis,1.147,11.754924533128678,4
GeneralSocialScience,85,87.27272727272728,Sociology of Religion,C: Preferred,Association for the Sociology of Religion,1.144,11.716551547710411,4
GeneralSocialScience,86,87.12121212121212,Youth and Society,C: Preferred,SAGE,1.143,11.70376055257099,4
GeneralSocialScience,87,86.96969696969697,Psychology of Women Quarterly,C: Preferred,SAGE,1.141,11.678178562292148,4
GeneralSocialScience,88,86.81818181818181,Behavioural Public Policy,C: Preferred,Cambridge University Press,1.134,11.588641596316194,4
GeneralSocialScience,89,86.66666666666667,Evidence and Policy,C: Preferred,Policy Press,1.118,11.383985674085446,4
GeneralSocialScience,90,86.51515151515152,Dementia,C: Preferred,SAGE,1.113,11.320030698388335,4
GeneralSocialScience,91,86.36363636363636,Nonprofit and Voluntary Sector Quarterly,C: Preferred,SAGE,1.112,11.307239703248916,4
GeneralSocialScience,92,86.2121212121212,Men and Masculinities,C: Preferred,SAGE,1.106,11.230493732412384,4
GeneralSocialScience,93,86.06060606060606,Behaviour and Information Technology,C: Preferred,Taylor & Francis,1.103,11.192120746994117,4
GeneralSocialScience,94,85.9090909090909,Digital Geography and Society,C: Preferred,Elsevier,1.091,11.038628805321055,4
GeneralSocialScience,95,85.75757575757575,Advances in Simulation,C: Preferred,Springer Nature,1.082,10.92350984906626,4
GeneralSocialScience,96,85.60606060606061,Journal of Survey Statistics and Methodology,C: Preferred,Oxford University Press,1.077,10.859554873369149,4
GeneralSocialScience,97,85.45454545454545,Journal of Sex Research,C: Preferred,Taylor & Francis,1.071,10.782808902532617,4
GeneralSocialScience,98,85.3030303030303,Minerva,C: Preferred,Springer Nature,1.068,10.744435917114354,4
GeneralSocialScience,99,85.15151515151516,Cooperation and Conflict,C: Preferred,SAGE,1.067,10.73164492197493,4
GeneralSocialScience,100,85,Journal of Homosexuality,C: Preferred,Taylor & Francis,1.06,10.642107955998977,4
GeneralSocialScience,101,84.84848484848484,Synthese,C: Preferred,Springer Nature,1.052,10.539779994883604,4
GeneralSocialScience,102,84.69696969696969,Research in Social Stratification and Mobility,C: Preferred,Emerald Publishing,1.051,10.52698899974418,4
GeneralSocialScience,103,84.54545454545455,Health and Social Care in the Community,C: Preferred,John Wiley & Sons,1.045,10.45024302890765,4
GeneralSocialScience,103,84.54545454545455,Studies in Family Planning,C: Preferred,John Wiley & Sons,1.045,10.45024302890765,4
GeneralSocialScience,104,84.3939393939394,Sexuality Research and Social Policy,C: Preferred,Springer Nature,1.037,10.347915067792274,4
GeneralSocialScience,105,84.24242424242424,Human Behavior and Emerging Technologies,C: Preferred,John Wiley & Sons,1.036,10.335124072652853,4
GeneralSocialScience,106,84.0909090909091,Qualitative Inquiry,C: Preferred,SAGE,1.032,10.283960092095166,4
GeneralSocialScience,107,83.93939393939394,Journal of Social Policy,C: Preferred,Cambridge University Press,1.025,10.194423126119212,4
